,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_KD,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_pct,B_longest_win_streak,B_losses,B_avg_opp_KD,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_pct,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_KD,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_pct,R_longest_win_streak,R_losses,R_avg_opp_KD,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_pct,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,B_body_off_success,R_body_off_success,B_clinch_off_success,R_clinch_off_success,B_distance_off_success,R_distance_off_success,B_ground_off_success,R_ground_off_success,B_head_off_success,R_head_off_success,B_leg_off_success,R_leg_off_success,B_sig_str_off_success,R_sig_str_off_success,B_td_off_success,R_td_off_success,B_total_landed_off_success,R_total_landed_off_success,B_body_def_success,R_body_def_success,B_clinch_def_success,R_clinch_def_success,B_distance_def_success,R_distance_def_success,B_ground_def_success,R_ground_def_success,B_head_def_success,R_head_def_success,B_leg_def_success,R_leg_def_success,B_sig_str_def_success,R_sig_str_def_success,B_td_def_success,R_td_def_success,B_total_landed_def_success,R_total_landed_def_success
537,Red,False,3,0.0,3.0,0.0,0.3333333333333333,1.0,0.0,0.5066666666666666,0.0,0.4866666666666666,3.0,0.0,0.0,1.3333333333333333,0.0,0.59,0.0,0.22,6.0,503.33333333333326,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,177.8,185.42,155.0,0.0,1.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.4500000000000001,0.14285714285714285,0.047142857142857146,1.0,3.0,0.0,0.7142857142857143,0.0,0.3914285714285714,1.0,0.1642857142857143,15.0,576.1428571428571,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,182.88,190.5,155.0,24.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5882352941176469,0.6363636363636364,0.4666666666666667,0.5180722891566264,0.3666666666666666,0.39925373134328357,0.7142857142857144,0.5999999999999999,0.3385826771653544,0.38446969696969696,0.7692307692307692,0.5573770491803278,0.4012738853503184,0.42236024844720493,0.4999999999999999,0.25,0.5198019801980198,0.5151883353584447,0.8947368421052635,0.6296296296296297,0.28571428571428575,0.5161290322580645,0.3249999999999999,0.42153846153846153,0.7368421052631581,0.8571428571428571,0.20547945205479456,0.39546191247974066,0.7142857142857142,0.8214285714285714,0.3962264150943396,0.4380165289256198,0.3333333333333333,0.24999999999999992,0.44537815126050434,0.4693877551020408
538,Blue,False,3,1.0,0.0,0.0,0.0,3.5,0.0,0.385,0.5,0.4675,1.0,2.0,0.0,0.25,0.75,0.4775,0.0,0.0825,11.0,760.75,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,154.94,160.02,115.0,0.0,3.0,0.0,0.0,2.6666666666666665,0.0,0.4233333333333333,2.6666666666666665,0.7999999999999999,3.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.31,0.3333333333333333,0.22,7.0,641.3333333333334,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,162.56,162.56,115.0,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.6875,0.7187500000000002,0.5,0.8333333333333334,0.2153846153846154,0.3682432432432432,0.8135593220338984,0.75,0.3333333333333333,0.24271844660194175,0.0,0.5833333333333334,0.3706293706293706,0.38235294117647056,0.36585365853658536,0.5714285714285715,0.5511811023622047,0.4226190476190477,0.7037037037037037,0.5,0.5952380952380952,0.6666666666666666,0.37446808510638296,0.3311688311688311,0.7924528301886793,0.5,0.44107744107744107,0.22746781115879827,0.8333333333333334,0.804878048780488,0.4696969696969697,0.3386075949367089,0.16666666666666666,0.5,0.5287958115183246,0.3628048780487805
539,Blue,False,3,1.0,0.0,0.0,0.05882352941176471,2.235294117647059,0.1176470588235294,0.4329411764705883,0.29411764705882354,0.45,7.0,5.0,0.29411764705882354,2.117647058823529,0.17647058823529413,0.4735294117647059,0.35294117647058826,0.4076470588235294,44.0,697.6470588235294,0.0,0.0,1.0,6.0,4.0,1.0,0.0,12.0,190.5,203.2,170.0,2.0,0.0,0.0,0.38461538461538464,1.9230769230769231,0.4615384615384616,0.3615384615384615,0.6923076923076923,0.14692307692307693,5.0,6.0,0.3076923076923077,1.3076923076923077,0.4615384615384616,0.4523076923076923,0.8461538461538461,0.5784615384615385,38.0,817.2307692307692,3.0,0.0,1.0,1.0,4.0,0.0,1.0,7.0,187.96,190.5,170.0,30.0,33.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7500000000000002,0.6275303643724698,0.765853658536585,0.4966887417218542,0.3714555765595463,0.3499999999999999,0.760517799352751,0.7114093959731539,0.4441017733230531,0.29306794783802337,0.7766990291262137,0.7031250000000002,0.49936386768447827,0.38877551020408163,0.4666666666666665,0.4615384615384616,0.6194531600179292,0.5172413793103448,0.5929203539823011,0.748031496062992,0.5937500000000001,0.590909090909091,0.3598130841121496,0.4052443384982122,0.691358024691358,0.6287878787878789,0.3542274052478133,0.38985005767012676,0.891089108910891,0.6461538461538463,0.4444444444444447,0.4485363550519358,0.40845070422535207,0.6666666666666667,0.5491666666666666,0.5451127819548874
540,Red,False,3,0.0,2.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.47,0.3333333333333333,0.19,2.0,1.0,0.0,1.3333333333333333,0.0,0.4266666666666667,1.0,0.11,9.0,900.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,182.88,177.8,145.0,0.0,1.0,0.0,0.2222222222222222,1.3333333333333333,0.2222222222222222,0.3655555555555556,0.2222222222222222,0.4777777777777778,6.0,2.0,0.0,0.6666666666666666,0.4444444444444444,0.25222222222222224,0.5555555555555556,0.4444444444444444,18.0,521.3333333333334,0.0,0.0,1.0,2.0,3.0,1.0,0.0,7.0,177.8,185.42,145.0,28.0,29.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7216494845360822,0.36363636363636365,0.6986301369863015,1.0,0.365771812080537,0.28645833333333337,0.6715328467153288,0.6546762589928055,0.41361256544502617,0.34965034965034975,0.8275862068965518,0.6716417910447761,0.4960629921259842,0.391304347826087,0.19047619047619047,0.5384615384615384,0.5357766143106456,0.46546546546546547,0.6315789473684211,0.4696969696969698,0.7169811320754715,0.6666666666666666,0.4222797927461141,0.24293785310734467,0.6666666666666666,0.7916666666666665,0.44736842105263164,0.1383399209486166,0.8571428571428572,0.6617647058823531,0.46868250539956796,0.28682170542635665,0.2,1.0,0.56,0.3626126126126126
541,Blue,False,3,0.0,2.0,0.0,1.0,3.0,0.0,0.5349999999999999,1.5,0.375,2.0,0.0,0.5,0.0,0.0,0.30500000000000005,0.0,0.0,6.0,853.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,167.64,167.64,125.0,3.0,0.0,0.0,0.1111111111111111,3.111111111111111,1.4444444444444444,0.4811111111111111,2.0,0.3277777777777778,4.0,4.0,0.1111111111111111,4.5555555555555545,0.7777777777777778,0.5122222222222221,1.4444444444444444,0.6033333333333333,23.0,710.1111111111113,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,175.26,172.72,135.0,24.0,26.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6451612903225806,0.7378640776699029,1.0,0.6867469879518071,0.524822695035461,0.35842293906810024,0.6,0.680327868852459,0.41904761904761906,0.4251655629139072,0.8846153846153846,0.9629629629629629,0.5370370370370371,0.4779661016949153,0.6,0.35135135135135137,0.6146788990825688,0.5454545454545454,0.5625,0.6746031746031745,0.5,0.7115384615384615,0.2742857142857143,0.3838582677165356,0.6,0.7179487179487181,0.21875,0.38653846153846144,0.875,0.8863636363636362,0.3020833333333333,0.4710144927536232,0.0,0.6800000000000002,0.3761467889908257,0.5733333333333335
542,Blue,False,5,0.0,2.0,0.0,0.21739130434782608,1.608695652173913,0.043478260869565216,0.4395652173913043,0.6086956521739131,0.301304347826087,5.0,7.0,0.043478260869565216,0.4782608695652174,0.08695652173913042,0.33956521739130435,0.08695652173913042,0.2317391304347826,59.0,702.7826086956521,3.0,0.0,0.0,9.0,4.0,3.0,0.0,16.0,172.72,177.8,170.0,0.0,1.0,0.0,0.5,0.6111111111111112,0.16666666666666666,0.4605555555555555,0.0,0.3611111111111111,5.0,5.0,0.1111111111111111,0.3888888888888889,0.0,0.4144444444444445,0.2777777777777778,0.2677777777777778,52.0,763.1111111111113,5.0,0.0,3.0,4.0,6.0,0.0,0.0,13.0,180.34,187.96,170.0,33.0,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6498194945848375,0.8058252427184465,0.6820809248554913,0.6751824817518249,0.3644366197183099,0.4093023255813954,0.6292134831460674,0.6217948717948717,0.32614056720098644,0.41399762752075914,0.8081632653061225,0.7906976744186045,0.4230410447761193,0.46408268733850133,0.4081632653061224,0.7619047619047619,0.5095492742551567,0.5103286384976526,0.652,0.6550522648083623,0.696969696969697,0.6312056737588656,0.32283834586466165,0.35494716618635935,0.6538461538461539,0.5833333333333334,0.26778242677824265,0.2979066022544283,0.8806818181818181,0.7799999999999999,0.3550042771599658,0.3908333333333333,0.33898305084745756,0.28767123287671237,0.4205748865355522,0.4339477726574501
543,Blue,False,3,0.0,1.0,0.0,1.0,0.75,0.0,0.37,0.25,0.29000000000000004,2.0,1.0,0.0,0.25,0.0,0.355,0.0,0.3125,12.0,900.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,167.64,177.8,145.0,0.0,2.0,0.0,0.16666666666666666,0.75,0.3333333333333333,0.4683333333333333,0.6666666666666666,0.3266666666666667,4.0,3.0,0.16666666666666666,0.9166666666666666,0.0,0.4233333333333333,0.5833333333333334,0.39166666666666666,27.0,611.5833333333334,1.0,0.0,0.0,3.0,3.0,3.0,0.0,9.0,172.72,180.34,145.0,32.0,35.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6630434782608695,0.75609756097561,0.7777777777777778,0.881578947368421,0.3309734513274336,0.3773291925465839,0.4909090909090909,0.630952380952381,0.26848249027237353,0.326047358834244,0.847457627118644,0.7052023121387284,0.3744360902255639,0.45149253731343286,0.5294117647058824,0.2765957446808511,0.38975817923186346,0.5225321888412017,0.5833333333333334,0.6489361702127661,0.5208333333333334,0.7352941176470588,0.3339285714285714,0.38021638330757346,0.6666666666666666,0.8695652173913042,0.3018867924528302,0.3720538720538721,0.8518518518518519,0.7397260273972605,0.353322528363047,0.4415243101182655,0.5,0.6,0.38980509745127434,0.5314533622559654
544,Red,False,3,0.0,2.0,0.0,1.4,1.6,0.0,0.506,0.0,0.0,2.0,1.0,0.2,0.0,0.0,0.396,0.0,0.13,10.0,488.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,177.8,180.34,170.0,0.0,5.0,0.0,0.6666666666666666,0.2222222222222222,0.0,0.4199999999999999,0.0,0.03666666666666667,5.0,2.0,0.2222222222222222,0.8888888888888888,0.2222222222222222,0.4088888888888889,0.0,0.2444444444444445,18.0,529.8888888888888,0.0,0.0,0.0,3.0,4.0,0.0,0.0,7.0,182.88,185.42,170.0,26.0,31.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.45945945945945943,0.45070422535211285,0.5434782608695653,0.5,0.4047619047619047,0.3785529715762274,0.7555555555555555,0.5555555555555556,0.40056818181818177,0.3530239099859353,0.9736842105263159,0.8297872340425533,0.45667447306791564,0.38841978287092876,0.0,0.16666666666666666,0.4956709956709956,0.4078794901506374,0.48387096774193544,0.5588235294117645,0.6666666666666666,0.64,0.3867276887871853,0.3366834170854272,0.6666666666666667,0.6874999999999999,0.2928994082840237,0.2898134863701579,0.9454545454545454,0.8023255813953488,0.39780219780219783,0.3706214689265537,0.23076923076923075,0.4,0.4017467248908297,0.40295358649789026
545,Red,False,3,1.0,0.0,0.0,0.0,2.2,0.2,0.5379999999999999,0.6,0.4480000000000001,4.0,1.0,0.2,0.4,0.0,0.438,0.0,0.1,8.0,332.2,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,190.5,195.58,205.0,1.0,0.0,0.0,0.3076923076923077,2.6923076923076925,0.07692307692307693,0.4407692307692308,0.38461538461538464,0.3461538461538461,5.0,4.0,0.2307692307692308,0.9230769230769232,0.07692307692307693,0.4084615384615385,0.2307692307692308,0.15307692307692308,31.0,599.6923076923077,1.0,0.0,0.0,2.0,3.0,3.0,1.0,9.0,187.96,193.04,205.0,30.0,38.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5833333333333334,0.6222222222222222,0.631578947368421,0.49504950495049516,0.4457831325301205,0.3505747126436782,1.0,0.6724890829694326,0.5054945054945055,0.4169346195069669,0.8,1.0,0.5246636771300448,0.43664717348927873,0.5625,0.5135135135135136,0.6137724550898204,0.5350180505415163,0.5142857142857143,0.7755102040816331,0.6,0.6212121212121213,0.2777777777777778,0.37082405345211567,1.0,0.8095238095238095,0.21153846153846154,0.36305732484076436,0.64,0.9056603773584909,0.3101851851851852,0.42634949679780426,0.33333333333333337,0.40476190476190466,0.3489361702127659,0.48506860371267146
546,Blue,False,3,0.0,1.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.5357142857142857,0.2857142857142857,0.5,1.0,4.0,0.0,1.7142857142857142,0.14285714285714285,0.4714285714285714,0.0,0.3,18.0,728.5714285714287,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,187.96,198.12,205.0,0.0,1.0,0.0,0.2,0.6,0.0,0.584,0.0,0.2,2.0,2.0,0.2,2.6,0.0,0.328,0.2,0.37,11.0,573.8,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,180.34,195.58,185.0,34.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7454545454545455,0.9166666666666667,0.7356321839080461,0.8043478260869567,0.4221635883905013,0.516245487364621,0.7303370786516854,1.0,0.44755244755244755,0.5335570469798657,0.9375,0.9090909090909091,0.5207207207207206,0.5843023255813954,0.5833333333333334,0.33333333333333337,0.5949720670391061,0.6259541984732825,0.6610169491525423,0.5555555555555556,0.7260273972602739,0.5172413793103449,0.3401759530791789,0.23728813559322035,0.8060606060606061,0.5476190476190476,0.4824016563146998,0.24462365591397847,0.8108108108108109,0.7499999999999999,0.5215889464594129,0.28705882352941176,0.45833333333333337,0.6923076923076923,0.6462053571428571,0.38998211091234347
547,Red,False,3,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,130.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,180.34,182.88,170.0,0.0,2.0,0.0,0.42857142857142855,0.7142857142857143,0.0,0.4328571428571428,0.0,0.22428571428571425,3.0,2.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.3314285714285714,0.0,0.07857142857142857,17.0,649.4285714285714,1.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,177.8,180.34,170.0,35.0,31.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0.7543859649122807,0.0,0.5714285714285714,0.38095238095238093,0.40836408364083643,0.5,0.6842105263157893,0.3333333333333333,0.30713245997088795,0.6666666666666666,0.9863013698630138,0.4,0.42219679633867274,1.0,0.5555555555555556,0.4,0.4386740331491713,0.5,0.6210526315789473,0.0,0.8250000000000002,0.3333333333333333,0.31393775372124494,0.0,0.49999999999999994,0.2222222222222222,0.22786885245901642,0.0,0.8124999999999999,0.25,0.3445692883895131,0.0,0.21428571428571427,0.3076923076923077,0.35479951397326853
548,Red,False,3,0.0,1.0,0.0,0.25,0.0,0.0,0.3825,0.25,0.0,2.0,1.0,0.5,1.75,0.0,0.415,0.0,0.455,9.0,621.25,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,185.42,187.96,170.0,0.0,1.0,0.0,0.14285714285714285,1.5714285714285714,0.14285714285714285,0.5457142857142857,0.0,0.6428571428571429,3.0,2.0,0.14285714285714285,0.7142857142857143,0.0,0.2985714285714285,0.2857142857142857,0.1585714285714286,19.0,777.8571428571429,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,185.42,187.96,170.0,30.0,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5873015873015873,0.7,0.6458333333333334,0.8157894736842105,0.34584450402144773,0.48456057007125897,0.7857142857142857,0.7159090909090908,0.30952380952380953,0.45212765957446804,0.8333333333333334,0.8024691358024691,0.3931034482758621,0.5447897623400366,0.0,0.7894736842105262,0.4088888888888889,0.6460905349794239,0.5121951219512195,0.5692307692307692,0.5324675324675324,0.6216216216216216,0.3516483516483517,0.2806026365348399,0.7931034482758621,0.4666666666666667,0.38557993730407525,0.21507760532150777,0.8421052631578947,0.6716417910447762,0.42216358839050133,0.30703259005145794,0.45,0.2777777777777778,0.4899328859060403,0.3973799126637555
549,Red,False,3,1.0,0.0,0.0,0.3,0.4,0.0,0.3720000000000001,0.3,0.5429999999999999,3.0,4.0,0.0,1.1,0.0,0.423,1.2,0.521,21.0,529.1,0.0,0.0,0.0,1.0,3.0,1.0,0.0,6.0,172.72,177.8,155.0,1.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.4892307692307693,0.0,0.0,3.0,6.0,0.2307692307692308,0.15384615384615385,0.0,0.31461538461538463,0.07692307692307693,0.0776923076923077,30.0,635.6153846153846,0.0,0.0,1.0,3.0,3.0,0.0,0.0,7.0,172.72,172.72,155.0,34.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8115942028985507,0.5941176470588234,0.6595744680851063,0.4794520547945205,0.2962025316455696,0.5147615442846329,0.7926829268292683,0.49090909090909074,0.35390946502057613,0.419284940411701,1.0,0.8225806451612904,0.4273204903677758,0.5120772946859902,0.5185185185185185,0.0,0.5044510385756676,0.5262812089356109,0.6829268292682927,0.48684210526315774,0.564516129032258,0.525,0.33506493506493507,0.2680301399354145,0.6923076923076924,0.6578947368421051,0.3358024691358025,0.1906005221932115,0.675,0.801136363636364,0.3930041152263375,0.28099173553719015,0.5964912280701754,0.12121212121212123,0.4794745484400657,0.2909460834181078
550,Red,False,3,2.0,0.0,0.0,0.5,0.25,0.0,0.475,0.0,0.1,1.0,3.0,0.0,0.0,0.0,0.395,0.0,0.4,7.0,369.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,180.34,198.12,185.0,1.0,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,0.4566666666666666,0.0,0.33,1.0,2.0,0.0,1.0,0.3333333333333333,0.3566666666666667,0.6666666666666666,0.26,7.0,644.6666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,182.88,187.96,185.0,30.0,28.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6774193548387096,0.638888888888889,0.875,0.5625,0.3867924528301887,0.41880341880341876,0.5652173913043478,0.5499999999999999,0.3333333333333333,0.3914893617021277,0.8333333333333334,0.8,0.4689655172413793,0.4440559440559442,0.4,0.4444444444444444,0.6088888888888889,0.5346260387811634,0.7307692307692307,0.5614035087719298,0.625,0.7187500000000001,0.35384615384615387,0.32377049180327866,0.6268656716417911,1.0,0.45901639344262296,0.24309392265193364,0.625,0.6923076923076923,0.5128205128205128,0.37184115523465716,0.5714285714285714,0.25,0.616822429906542,0.4461077844311377
551,Red,False,3,1.0,0.0,0.0,0.21428571428571427,0.7857142857142857,0.07142857142857142,0.5485714285714286,0.7142857142857143,0.17214285714285715,2.0,7.0,0.35714285714285715,0.8571428571428571,0.07142857142857142,0.3664285714285713,0.42857142857142855,0.2671428571428572,25.0,390.3571428571428,0.0,0.0,0.0,0.0,2.0,5.0,0.0,7.0,182.88,187.96,170.0,3.0,0.0,0.0,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.5242857142857144,0.14285714285714285,0.25142857142857145,2.0,4.0,0.14285714285714285,1.1428571428571428,0.0,0.33285714285714285,0.5714285714285714,0.26142857142857145,15.0,536.1428571428571,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,182.88,185.42,170.0,33.0,28.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6636363636363636,0.7608695652173914,0.6530612244897959,0.6176470588235294,0.4376731301939058,0.4820936639118458,0.7209302325581396,0.6451612903225805,0.4147058823529412,0.40303030303030307,0.8260869565217392,0.9230769230769231,0.5080645161290323,0.5046728971962616,0.42857142857142855,0.5333333333333333,0.5469314079422384,0.5357917570498915,0.6794871794871795,0.6222222222222222,0.6538461538461537,0.5624999999999999,0.4183006535947713,0.2797202797202797,0.6947368421052631,0.8035714285714286,0.485179407176287,0.2711442786069652,0.823529411764706,0.6585365853658536,0.5205843293492696,0.36022514071294565,0.40425531914893625,0.3157894736842105,0.6162109375,0.46334310850439875
552,Blue,False,5,0.0,4.0,0.0,0.4,0.8,0.2,0.354,1.2,0.066,4.0,1.0,0.2,1.0,0.0,0.442,0.0,0.4400000000000001,13.0,661.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,172.72,175.26,145.0,0.0,4.0,0.0,0.4615384615384616,1.0769230769230769,0.07692307692307693,0.4861538461538462,0.15384615384615385,0.4661538461538462,6.0,3.0,0.0,1.8461538461538465,0.15384615384615385,0.3553846153846154,0.4615384615384616,0.2653846153846154,40.0,866.9230769230769,0.0,0.0,0.0,6.0,4.0,0.0,0.0,10.0,172.72,177.8,145.0,26.0,34.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6607142857142858,0.7546296296296295,0.6,0.8041237113402061,0.2993197278911565,0.473352033660589,0.6521739130434783,0.7464788732394364,0.2814159292035398,0.4338709677419355,0.8,0.7559808612440192,0.3194888178913738,0.5159159159159159,0.16666666666666669,0.5789473684210525,0.3410493827160494,0.5559122525414661,0.7142857142857142,0.6410256410256411,0.8571428571428572,0.566265060240964,0.3990384615384615,0.34233668341708534,0.6538461538461539,0.6163522012578615,0.3611111111111111,0.3040816326530613,0.9062499999999999,0.6982248520710059,0.4140030441400304,0.3762268266085059,0.4347826086956522,0.32876712328767127,0.4727272727272727,0.4526842584167424
553,Blue,False,3,1.0,0.0,0.0,0.2,0.2,0.2,0.41200000000000003,1.4,0.0,2.0,2.0,0.2,1.4,0.0,0.334,0.2,0.478,12.0,600.6,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,172.72,180.34,145.0,1.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3966666666666667,2.0,0.3833333333333333,4.0,2.0,0.0,1.3333333333333333,0.3333333333333333,0.5333333333333333,0.0,0.385,15.0,695.6666666666665,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,177.8,180.34,145.0,29.0,25.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6973684210526316,0.6666666666666667,0.4705882352941177,0.5,0.39759036144578314,0.31764705882352934,0.8461538461538461,0.8428571428571431,0.27243589743589747,0.32546374367622266,0.8070175438596491,0.7142857142857144,0.4134831460674157,0.37771345875542683,0.0,0.4090909090909091,0.4814090019569472,0.44218551461245237,0.6176470588235294,0.5161290322580645,0.6,0.5714285714285715,0.2622549019607843,0.4725274725274727,0.5238095238095238,0.7906976744186047,0.21907216494845363,0.48739495798319327,0.84375,0.7272727272727273,0.29295154185022027,0.508313539192399,0.53125,0.48,0.38721136767317943,0.591254752851711
554,Red,False,3,0.0,2.0,0.0,0.0,1.5,0.0,0.4987499999999999,0.875,0.5575,4.0,2.0,0.125,1.0,0.125,0.29,0.125,0.2275000000000001,23.0,827.375,0.0,0.0,0.0,3.0,1.0,2.0,0.0,6.0,170.18,180.34,135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.315,0.5,0.25,1.0,1.0,0.5,0.0,0.0,0.36,0.0,0.25,6.0,900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,167.64,170.18,135.0,28.0,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7258064516129032,0.6744186046511628,0.7864077669902912,0.0,0.36767317939609234,0.31785714285714284,0.7337662337662337,0.0,0.35363457760314343,0.17560975609756097,0.688,0.7272727272727273,0.48902439024390243,0.3167259786476868,0.41025641025641024,0.25,0.6191709844559585,0.3167259786476868,0.5066666666666667,0.6129032258064516,0.6341463414634146,0.6,0.2645631067961165,0.351931330472103,0.6,1.0,0.20058997050147492,0.25280898876404495,0.6949152542372882,0.7333333333333333,0.3107822410147992,0.3598326359832636,0.47368421052631576,0.4,0.486090775988287,0.37037037037037035
555,Red,False,3,0.0,1.0,0.0,0.0,1.5,0.5,0.35,1.0,0.0,1.0,1.0,0.0,4.0,0.5,0.625,1.0,0.33,5.0,709.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,177.8,177.8,155.0,0.0,1.0,0.0,0.4,2.0,0.6,0.4980000000000001,0.4,0.596,1.0,2.0,0.0,1.8,0.6,0.398,0.6,0.324,15.0,872.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,175.26,175.26,155.0,30.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6,0.6020408163265306,0.8,0.6831683168316832,0.2608695652173913,0.41580041580041577,0.7083333333333334,0.6666666666666666,0.3763440860215054,0.4351145038167939,1.0,0.8301886792452832,0.4174757281553398,0.4903703703703704,0.0,0.5789473684210527,0.5285714285714286,0.5760368663594471,0.8888888888888888,0.7763157894736843,0.8333333333333334,0.6458333333333334,0.4225352112676056,0.3696969696969697,0.7757009345794392,0.5882352941176471,0.6068965517241379,0.34108527131782945,0.7333333333333333,0.9090909090909092,0.6413043478260869,0.424,0.3333333333333333,0.41463414634146345,0.7391304347826086,0.514762516046213
